,id,title,original_language,overview,release_date,adult,genres_single,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
2328,9471,Charlie's Angels: Full Throttle,en,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",2003-06-27,False,['Action'],n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,616,The Last Samurai,en,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",2003-12-05,False,['Drama'],lsasOSgYI85EHygtT5SvcxtZVYT.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2330,768447,Motherly,en,"Kate and her daughter Beth live alone in an isolated farmhouse in the woods, but when Kate slowly begins to suspect that something sinister is happening, her motherly instincts are put to the test.",2022-08-04,False,['Thriller'],wmh1likQEetSLIUs5MAvfWjEayY.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2331,10528,Sherlock Holmes,en,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,2009-12-23,False,['Action'],momkKuWburNTqKBF6ez7rvhYVhE.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,23631,Machete,en,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",2010-09-01,False,['Action'],dcPSm1rGEFdiEc7DaKz0t5kb66b.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,754,Face/Off,en,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind. The plan turns sour when the criminal wakes up prematurely and seeks revenge.",1997-06-27,False,['Action'],69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,345911,Lights Out,en,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.",2016-07-21,False,['Horror'],8BnElzAQQpp7ZgdJJiAe1diomr4.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2335,258509,Alvin and the Chipmunks: The Road Chip,en,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",2015-12-17,False,['Adventure'],aQhFoqby8UYq4uGQXOtV7P8JLBl.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,10948,The Fox and the Hound,en,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",1981-07-10,False,['Adventure'],1382VHxqZDXu2t8i46zf4fP71JG.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,10307,Stigmata,en,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.",1999-09-10,False,['Horror'],8JcIm3ePBQR6scrdidnvdt2HblN.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2338,119698,The Dinosaur Project,en,Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.,2012-08-09,False,['Adventure'],rUAsgohDDBWLb24FyxdjEZQPava.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,874948,Grudge,tr,"Ahead of a promotion, a police chief becomes entangled in a deadly incident and uncovers an intrigue fueled by grudge that threatens his colleagues.",2021-10-08,False,['Thriller'],6fhqb5JegWJGMuomR3Jqmo0Skqn.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2340,146216,RED 2,en,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,2013-07-18,False,['Action'],jW7bHZgkHKUtUJCsThFuqbZGVUL.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,115,The Big Lebowski,en,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",1998-03-06,False,['Comedy'],9mprbw31MGdd66LR0AQKoDMoFRv.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,1001835,Wifelike,en,"A grieving detective in the near-future hunts down criminals who trade artificial humans on the black market. In the fight to end AI exploitation, an underground resistance attempts to infiltrate him by sabotaging the programming of the artificial human assigned as his companion to behave like his late wife. She begins to question her reality as memories of a past life begin to surface in a world where nothing is as it seems.",2022-08-12,False,['Science Fiction'],tea2gDZPxw0wfKC2S2VRWHagtt4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2343,10228,Pokémon: The First Movie,ja,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",1998-07-18,False,['Animation'],3m1kyUksL3vf4anbYMbLUWXTb3W.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,8835,Legally Blonde,en,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school, but while there, she figures out that there is more to herself than just looks.",2001-07-13,False,['Comedy'],4ABNnmkVpzplrEVQWt1piITT0Ey.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,572154,Rascal Does Not Dream of a Dreaming Girl,ja,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",2019-06-15,False,['Animation'],pvdBzHOWjrLl69lUswPiVnI8szv.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,669671,Night Teeth,en,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions—and their dangerous, shadowy underworld—he must fight to stay alive.",2021-10-20,False,['Horror'],4niEFGAUEz3GUqwk9Y2y4aAERhE.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2347,796849,Ride or Die,ja,"Rei helps the woman she's been in love with for years escape her abusive husband. While on the run, their feelings for each other catch fire.",2021-04-15,False,['Drama'],c7JzcVK4OZY1u7HYiFBOASkKPP5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2348,560050,Over the Moon,en,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.",2020-10-16,False,['Animation'],lG0TF0wj1n9p9CPy5xlIUIkF56a.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,522241,The Courier,en,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.,2020-01-24,False,['Thriller'],zFIjKtZrzhmc7HecdFXXjsLR2Ig.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2350,11886,Robin Hood,en,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",1973-11-08,False,['Animation'],alcY9jZBgKw9OB7hiPYVNvh03Sb.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,1075334,The Girl Who Escaped: The Kara Robinson Story,en,"The TRUE STORY of how Kara Robinson was kidnapped, assaulted and held captive for 18 hours, 15-year-old Kara Robinson plots a daring escape from a serial killer's apartment.",2023-02-11,False,['Drama'],o9hwOE1FeOelkNxfsGtTNrlWnyq.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2352,26022,My Name Is Khan,hi,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",2010-02-10,False,['Drama'],5Y36lCiNyyV71mjq6LavgiggbhT.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2353,517116,Haunt,en,"On Halloween, a group of friends encounter an ""extreme"" haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realization that some nightmares are real.",2019-09-13,False,['Horror'],haQSrjFlq30I60UVN1VsB6uRwKM.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2354,442062,Goosebumps 2: Haunted Halloween,en,"Two boys face an onslaught from witches, monsters, ghouls and a talking dummy after they discover a mysterious book by author R. L. Stine.",2018-10-11,False,['Adventure'],t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,188927,Star Trek Beyond,en,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",2016-07-07,False,['Action'],cnQp8GmOWahIgQaH60Kwez3TNzw.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,393,Kill Bill: Vol. 2,en,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",2004-04-16,False,['Action'],2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,64682,The Great Gatsby,en,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",2013-05-10,False,['Drama'],nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2358,652722,In the Arms of an Assassin,es,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of a brutal drug lord to collect payment for his most recent hit, he encounters the beautiful Sarai (Alicia Sanz), who has been forced to spend the last 9 years of her life with the drug lord.",2019-12-06,False,['Romance'],iqRUOtbDunNq7gTux3zXz25Krwp.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2359,530079,Ride Your Wave,ja,"Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love. Just as they become inseparable, Minato loses his life in an accident at sea. Hinako is so distraught that she can no longer even look at the ocean, but one day she sings a song that reminds her of their time together, and Minato appears in the water. From then on, she can summon him in any watery surface as soon as she sings their song, but can the two really remain together forever? And what is the real reason for Minato's sudden reappearance?",2019-06-21,False,['Animation'],byoY2stdullEcVjlaWs1ENXyrDm.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,818750,The In Between,en,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",2022-02-11,False,['Romance'],7RcyjraM1cB1Uxy2W9ZWrab4KCw.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2361,13640,Superman: Doomsday,en,"When LexCorp accidentally unleashes a murderous creature, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",2007-09-18,False,['Action'],itvuWm7DFWWzWgW0xgiaKzzWszP.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,49040,The Bourne Legacy,en,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.,2012-08-08,False,['Action'],1aExL5DTGHj25ZfIC3dDwS84RWi.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,429351,12 Strong,en,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,2018-01-16,False,['War'],j18021qCeRi3yUBtqd2UFj1c0RQ.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2364,10591,The Girl Next Door,en,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",2004-04-09,False,['Comedy'],el8RGlODqenqIs6Mcbyaog6DnXe.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,13688,CJ7,cn,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",2008-01-30,False,['Comedy'],sRzSfpSb3wYYshbaiMRIuFCJJGU.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,23566,Barbie and the Three Musketeers,en,"Corinne (Barbie) is a young country girl who heads to Paris to pursue her big dream – to become a female musketeer! Never could she imagine she would meet three other girls who secretly share the same dream! Using their special talents, the girls work together as a team to foil a plot and save the prince. It's all for one and one for all!",2009-09-15,False,['Animation'],zR0ts7zL2P1kQIQXYlnS4KCqqmu.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,606523,Night in Paradise,ko,"An assassin named Tae-goo is offered a chance to switch sides with his rival Bukseong gang, headed by Chairman Doh. Tae-goo rejects the offer that results in the murder of his sister and niece. In revenge, Tae-goo brutally kills Chairman Doh and his men and flees to Jeju Island where he meets Jae-yeon, a terminally ill woman. Though, the henchman of the Bukseong gang, Executive Ma is mercilessly hunting Tae-goo to take revenge.",2020-09-03,False,['Crime'],dYCWUAidqgakGETwZkfGxU7CWhL.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,883987,Megan,en,A hiker finds shelter in a mountain lodge inhabited by two strange women.,2020-03-14,False,['Thriller'],xFsqpz9wn7yREHWGQvviiJE9RVO.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2369,11679,xXx: State of the Union,en,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,2005-04-27,False,['Action'],MM1r8HQUn6VG0Njr8S6cmXHyvJ.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,11586,Exorcist II: The Heretic,en,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",1977-06-17,False,['Drama'],g9i3LTMYLRHvCYSKimZEfd1Vqy7.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2371,539517,Constantine: City of Demons - The Movie,en,"A decade after a tragic mistake, family man Chas and occult detective John Constantine set out to cure Chas’s daughter Trish from a mysterious supernatural coma. With the help of the mysterious Nightmare Nurse, the influential Queen of Angels, and brutal Aztec God Mictlantecuhtli, the pair just might have a chance at outsmarting the demon Beroul to save Trish’s soul. In a world of shadows and dark magic, not everything is what it seems, and there’s always a price to pay. The path to redemption is never easy, and if Constantine is to succeed, he must navigate through the dark urban underbelly of Los Angeles, outwit the most cunning spawns of hell, and come face to face with arch-nemesis Nergal – all while battling his own inner demons!",2018-10-04,False,['Fantasy'],tZIMe2pYug1cS9e7AZnd1bTTidM.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2372,524369,The Many Saints of Newark,en,"Young Anthony Soprano is growing up in one of the most tumultuous eras in Newark, N.J., history, becoming a man just as rival gangsters start to rise up and challenge the all-powerful DiMeo crime family. Caught up in the changing times is the uncle he idolizes, Dickie Moltisanti, whose influence over his nephew will help shape the impressionable teenager into the all-powerful mob boss, Tony Soprano.",2021-09-22,False,['Crime'],1UkbPQspPbq1FPbFP4VV1ELCfSN.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,290512,The Mountain Between Us,en,"Stranded on a mountain after a tragic plane crash, two strangers must work together to endure the extreme elements of the remote, snow-covered terrain. When they realize help is not coming, they embark on a perilous journey across hundreds of miles of wilderness, pushing each other to survive and discovering their inner strength.",2017-10-05,False,['Drama'],3XNfYTW4XGscI81nXMSWGsQ8cpu.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2374,9431,Bordello of Blood,en,"Private eye Rafe Guttman is hired by repressed, born-again Katherine to find her missing bad-boy brother. The trail leads him to a whorehouse run by a thousand-year-old vampire and secretly backed by Katherine's boss, televangelist Jimmy Current.",1996-08-16,False,['Horror'],hOpYJoAuEmYBbRWpdWP8iRxl30b.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2375,346648,Paddington 2,en,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",2017-11-09,False,['Adventure'],1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,242828,When Marnie Was There,ja,"Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.",2014-07-19,False,['Animation'],vug1dvDI1tSa60Z8qjCuUE7ntkO.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,740925,No One Gets Out Alive,en,An immigrant in search of the American dream is forced to take a room in a boarding house and soon finds herself in a nightmare from which she can't escape.,2021-09-29,False,['Horror'],bZUostLcCZYgcuBuAjmuSkBggiQ.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2378,10402,Deuce Bigalow: Male Gigolo,en,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",1999-12-10,False,['Comedy'],w0UKAcY4fAPuQW2GhAoIMwutIA5.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,333167,Empire of Lust,ko,"Set in 1398. Kim Min-Jae is the supreme commander of the Joseon Dynasty. He falls in love for the first time and for that woman he takes risks. Yi Bang-Won is the King's son. He helped his father setup the Joseon Dynasty era, but he was not picked as the Crown Prince. He still holds ambitions of becoming the King one day. Jin is Kim Min-Jae’s son and the King's son-in-law. Due to his position as the King's son-in-law, he is unable to take part in politics and only seeks out pleasure.",2015-03-05,False,['Romance'],y5LxLFOKbuRw3lT5POeepcGFoFZ.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2380,10012,Cursed,en,"In Los Angeles, siblings Ellie and Jimmy come across an accident on Mulholland Drive. As they try to help the woman caught in the wreckage, a ferocious creature attacks them, devouring the woman and scratching the terrified siblings. They slowly discover that the creature was a werewolf and that they have fallen victim to a deadly curse.",2005-02-25,False,['Horror'],em45jL4CfTMyj5V83kj7rhdorJu.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2381,120467,The Grand Budapest Hotel,en,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",2014-02-26,False,['Comedy'],eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,297556,Justice League: Throne of Atlantis,en,"After the events of Justice League: War, Ocean Master and Black Manta have declared a war against the surface in retaliation of the aftermath of Apokoliptian-tyrant Darkseid's planetary invasion. Queen Atlanna seeks out her other son, Ocean Master’s half-brother Arthur Curry, a half-human with aquatic powers with no knowledge of his Atlantean heritage, to restore balance.  Living with powers he doesn’t understand and seeing the danger around him, Curry takes steps to embrace his destiny, joining the Justice League, and with his new teammates he battles to save Earth from total destruction.",2015-01-27,False,['Science Fiction'],wjD6lr6vi9DIwwyDZaOjGpIbulu.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2383,872954,The Old Way,en,"An old gunslinger and his daughter must face the consequences of his past, when the son of a man he killed years ago arrives to take his revenge.",2023-01-06,False,['Western'],8HCCYAIocXxMKn7J9yQfDX1vBM5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2384,567604,Once Upon a Deadpool,en,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",2018-12-11,False,['Comedy'],5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,50646,"Crazy, Stupid, Love.",en,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",2011-07-29,False,['Comedy'],p4RafgAPk558muOjnBMHhMArjS2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,193756,Lone Survivor,en,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",2013-12-24,False,['War'],zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2387,893694,Eva,tl,"When Eva gets involved in a steamy threesome with a houseboy and her lady boss, she realizes she has to choose only one between them.",2021-12-24,False,['Drama'],bXZ3j3kQgCRZj7KD4Q5F9m5ABaQ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2388,447200,Skyscraper,en,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",2018-07-11,False,['Action'],52ml62vClzrlqvXZq2FEW6UF6c1.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,341013,Atomic Blonde,en,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,2017-07-26,False,['Action'],kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,239523,Hunter x Hunter: The Last Mission,ja,"Isaac Netero is the chairman of the Hunter Association. Decades ago he sealed away Jed, a Hunter who had mastered the use of On, the dark ""shadow"" of Nen. Now On users have reappeared at the Heaven's Arena ""Battle Olympia"" tournament. For Netero, this is the last mission: to protect the Association and the world from a threat driven by hatred and the thirst for revenge. And he's going to need all the help he can get in order to succeed.",2013-12-27,False,['Adventure'],qfjGtlrMynBlkcLgNeziDTmm1M4.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,415010,Ravenous,fr,"In an isolated rural community of Quebec, Canada, some inhabitants attack other people, hungry for human flesh. A few survivors gather and go deep into the forest to escape them.",2017-09-23,False,['Horror'],4VHUwd7GXHRi6m4exxJNEZdESwD.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2392,9737,Bad Boys,en,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",1995-04-07,False,['Action'],x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,9904,The Wild,en,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",2006-03-06,False,['Family'],sxqzaOto1qyUseSg6YpIP9Su5lp.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2394,623491,The Babysitter: Killer Queen,en,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",2020-09-10,False,['Comedy'],yx7akzfwbPCLlxKgZ1NycThFC92.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,438650,Cold Pursuit,en,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",2019-02-07,False,['Action'],hXgmWPd1SuujRZ4QnKLzrj79PAw.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,24593,Thinking XXX,en,"For a book project, photographer Timothy Greenfield-Sanders took photographs of 30 stars of adult movies, each pair of photographs in the same pose, clothed and nude. This film records the photo shoots and includes interviews with the performers and commentary from eight writers (and John Waters). The actors and writers discuss economics, nudity and exhibitionism, careers, and private lives.",2004-10-27,False,['Documentary'],kqB0fF7VlODmw1exH4iDZHGUiVI.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,79082,One Piece 3D: Straw Hat Chase,ja,"One Piece 3D: Straw Hat Chase is the 11th One Piece film of the series, and is set before the time-skip. This is One Piece's first movie release to be in 3D CGI. The movie is also the first One Piece film since Movie 3 to be a double-feature. This time, the film was featured with ""Toriko 3D: Gourmet Adventure"", both being billed as the ""Jump Heroes Film"". The double-feature was released on March 19, 2011.granmaster",2011-03-19,False,['Animation'],krHkuzdmSYqXaVJnhobUh1V8rW6.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,5559,Bee Movie,en,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",2007-11-02,False,['Family'],tX2mgKFUkzFMZingSVD4vioZNz2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
